order_id,customer_id,order_date,order_status,order_total
685,8599,2024-05-30,delivered,56.78
686,6608,2024-08-23,delivered,1466.57
687,3522,2024-01-21,delivered,244.37
688,728,2024-08-11,delivered,4429.36
689,5498,2023-12-27,delivered,2924.31
690,1463,2024-01-04,delivered,182.37
691,4672,2024-01-29,delivered,2613.33
692,1936,2023-05-17,delivered,85.42
693,2339,2024-11-14,delivered,148.15
694,6088,2024-02-11,delivered,654.15
695,8849,2024-09-23,delivered,253.72
696,8910,2024-08-16,delivered,588.68
697,8916,2024-12-03,delivered,226.84
698,213,2024-03-22,delivered,2025.71
699,2310,2024-11-26,delivered,986.19
700,656,2023-12-30,delivered,2332.11
701,5809,2024-08-01,delivered,302.12
702,3653,2024-06-05,delivered,1018.71
703,7559,2023-10-20,delivered,513.88
704,1789,2024-03-12,delivered,201.45
705,3148,2024-10-06,delivered,4048.32
706,7386,2024-11-03,delivered,2507.58
707,721,2023-11-14,delivered,3900.01
708,4741,2023-06-13,canceled,15273.04
709,57,2024-03-13,delivered,118.18
710,7571,2024-03-14,delivered,6020.26
711,4428,2024-09-07,delivered,369.46
712,5962,2024-11-20,delivered,443.37
713,6047,2024-10-15,delivered,890.5
714,3125,2024-08-04,delivered,2553.72
715,2933,2024-08-10,delivered,2406.02
716,562,2024-12-29,delivered,553.88
717,6732,2023-11-08,delivered,1980.13
718,213,2024-08-22,delivered,414.13
719,3162,2024-05-11,delivered,6368.66
720,4268,2024-12-23,delivered,3923.8
721,1055,2024-11-15,delivered,643.1
722,6429,2023-12-26,delivered,53.47
723,4889,2024-07-04,delivered,2884.31
724,2639,2024-12-10,delivered,447.3
725,4478,2024-09-16,delivered,254.16
726,2696,2024-09-18,delivered,1875.44
727,8046,2024-12-03,delivered,43.32
728,3076,2024-10-13,delivered,79.15
729,8182,2024-05-25,delivered,207.24
730,3564,2024-05-28,delivered,863.91
731,7899,2024-01-04,delivered,1156.82
732,5953,2023-12-16,delivered,2122.02
733,8814,2024-06-23,delivered,2634.34
734,6287,2023-12-27,delivered,3001.54
735,8051,2024-10-10,delivered,275.32
736,3161,2024-10-21,delivered,242.51
737,241,2024-10-09,delivered,557.72
738,6840,2024-12-22,delivered,2179.68
739,8627,2024-04-10,delivered,3752.43
740,7576,2024-12-22,delivered,81.03
741,735,2024-11-17,delivered,2118.74
742,2473,2024-10-09,delivered,323.11
743,2700,2024-07-15,delivered,1185.06
744,7038,2023-05-02,delivered,974.48
745,1977,2024-11-28,delivered,2026.05
746,7992,2024-01-18,delivered,1457.13
747,7448,2024-12-27,delivered,3056.7
748,4811,2024-07-21,canceled,743.18
749,3169,2024-06-13,canceled,165.54
750,317,2024-07-26,delivered,1078.9
751,7696,2024-03-26,delivered,3893.8
752,5892,2024-09-28,delivered,660.57
753,6200,2024-06-06,delivered,1001.75
754,828,2024-11-26,delivered,129.4
755,5619,2024-07-09,delivered,803.26
756,6312,2024-12-20,delivered,5125.62
757,6291,2024-01-01,delivered,2627.99
758,6916,2024-12-28,delivered,854.83
759,669,2024-12-08,delivered,682.62
760,7961,2024-04-17,delivered,153.37
761,8475,2024-09-21,delivered,713.7
762,6055,2024-11-26,delivered,2775.35
763,8013,2024-11-28,delivered,6953.08
764,5121,2024-11-17,delivered,170.26
765,6959,2024-05-28,delivered,1496.49
766,6633,2023-07-30,delivered,2932.89
767,7561,2024-10-17,delivered,2401.65
768,1681,2024-11-23,delivered,509.85
769,6671,2023-11-11,delivered,371.37
770,4987,2024-01-07,delivered,440.28
771,3000,2024-06-08,delivered,2822.68
772,1204,2024-05-11,delivered,756.78
773,8768,2023-09-03,delivered,125.79
774,8089,2024-05-17,delivered,1000.21
775,8527,2024-11-20,delivered,1004.44
776,5451,2024-05-22,delivered,597.41
777,8506,2024-10-26,delivered,145.95
778,5479,2024-03-27,delivered,1195.2
779,1446,2024-10-05,delivered,2311.88
780,6263,2023-10-03,delivered,785.07
781,7775,2024-08-06,delivered,1640.59
782,548,2024-08-12,delivered,5354.46
783,4627,2023-12-20,delivered,3036.5
784,5069,2024-09-16,delivered,1552.61
785,7225,2024-07-09,delivered,687.94
786,6670,2023-11-30,delivered,1127.57
787,5168,2023-12-27,delivered,1502.29
788,8044,2024-09-14,delivered,198.41
789,7602,2024-03-04,delivered,2412.36
790,3688,2024-06-13,delivered,341.1
791,342,2024-12-23,delivered,3086.82
792,7566,2024-08-18,delivered,2320.94
793,7451,2024-09-03,delivered,3130.67
794,522,2023-11-25,delivered,1528.97
795,7073,2023-10-19,delivered,276.45
796,3133,2023-05-31,delivered,120.87
797,7022,2024-11-04,delivered,2483.17
798,8664,2024-10-22,delivered,416.59
799,4584,2023-07-17,delivered,1208.51
800,2140,2024-10-26,delivered,1230.69
801,4140,2024-08-16,delivered,4466.48
802,1385,2024-01-28,delivered,1849.13
803,4871,2024-08-17,delivered,1598.56
804,4530,2024-04-25,delivered,4174.76
805,5768,2023-06-14,delivered,1809.35
806,6083,2024-09-26,delivered,186.57
807,7304,2023-12-21,delivered,606.36
808,8811,2024-11-22,delivered,194.28
809,8071,2023-10-19,delivered,62.7
810,3586,2024-11-29,delivered,865.78
811,6886,2024-10-14,canceled,349.25
812,2646,2024-02-28,delivered,1985.69
813,5548,2023-10-06,delivered,1597.88
814,856,2024-03-23,shipped,133.65
815,6279,2023-12-11,delivered,215.06
816,1234,2023-10-26,delivered,2761.53
817,8473,2024-11-11,delivered,3132.48
818,887,2023-12-12,delivered,370.75
819,443,2024-10-12,delivered,1460.9
820,4791,2024-07-05,delivered,2473.73
821,2020,2023-11-27,delivered,1321.81
822,6940,2024-11-18,delivered,113.49
823,5490,2024-03-23,delivered,1129.33
824,3102,2024-10-22,delivered,1681.24
825,5532,2024-12-17,delivered,283.66
826,5038,2024-09-08,delivered,2140.22
827,6241,2024-11-07,delivered,4827.49
828,2082,2023-07-03,delivered,192.0
829,4741,2023-11-08,shipped,2700.63
830,6719,2024-01-22,delivered,1126.98
831,6403,2024-09-08,delivered,169.43
832,6096,2024-07-17,delivered,155.05
833,8749,2024-01-03,delivered,1825.42
834,4327,2023-06-15,delivered,1023.77
835,4964,2023-06-04,delivered,506.04
836,6917,2024-10-20,delivered,3192.41
837,8673,2024-06-18,delivered,1991.98
838,7954,2024-06-02,delivered,1679.56
839,3457,2024-02-01,delivered,329.27
840,6816,2024-12-17,delivered,2157.58
841,3024,2024-11-09,delivered,3826.26
842,568,2024-10-27,delivered,206.74
843,2094,2023-08-05,delivered,5686.15
844,2384,2024-11-10,delivered,163.1
845,5086,2024-07-02,delivered,1611.98
846,4273,2024-05-10,delivered,1278.12
847,4555,2024-05-23,delivered,896.58
848,6104,2024-02-24,delivered,978.47
849,5723,2024-11-15,delivered,8593.32
850,8977,2023-11-10,delivered,255.32
851,7509,2024-08-23,returned,2505.71
852,5506,2023-12-28,delivered,792.03
853,72,2023-10-24,delivered,5123.37
854,2152,2024-08-13,delivered,467.31
855,7245,2024-10-30,delivered,2830.31
856,8069,2024-11-25,delivered,158.35
857,6411,2024-01-05,delivered,2254.45
858,469,2024-06-22,delivered,49.76
859,1285,2024-10-16,delivered,593.72
860,4505,2024-10-03,delivered,13825.92
861,1811,2024-02-16,delivered,133.39
862,5251,2024-09-10,delivered,172.68
863,5485,2023-11-08,delivered,425.03
864,2785,2024-09-18,delivered,3416.28
865,3799,2024-12-07,delivered,3357.9
866,6234,2024-12-02,delivered,1582.38
867,6620,2023-09-03,delivered,1131.34
868,8862,2024-10-22,delivered,4156.33
869,7095,2024-10-14,delivered,234.2
870,6776,2024-02-08,delivered,106.82
871,4212,2024-05-25,delivered,263.74
872,6718,2024-06-14,delivered,842.45
873,6690,2024-08-03,delivered,534.21
874,6335,2024-02-16,delivered,88.79
875,7023,2024-12-21,delivered,5965.8
876,8338,2024-02-27,delivered,1475.64
877,7620,2023-12-14,delivered,102.76
878,5916,2024-11-18,delivered,478.4
879,6769,2024-01-25,delivered,962.97
880,5599,2024-11-17,delivered,2181.87
881,1702,2023-12-11,shipped,2260.62
882,6491,2024-09-25,delivered,395.21
883,1307,2024-09-19,delivered,620.9
884,5862,2024-11-27,delivered,3490.16
885,1274,2023-12-01,delivered,292.43
886,761,2024-05-16,delivered,3173.99
887,3928,2024-09-01,delivered,3700.84
888,6342,2024-08-15,delivered,1275.39
889,1695,2024-11-24,delivered,693.96
890,1285,2024-11-07,delivered,4394.31
891,4961,2024-03-30,delivered,1901.69
892,1682,2024-01-04,delivered,407.14
893,7650,2024-05-29,delivered,235.17
894,4834,2024-10-25,delivered,1510.64
895,8610,2023-12-11,delivered,1255.02
896,5845,2024-09-20,delivered,1243.62
897,5714,2024-11-04,delivered,468.54
898,3071,2024-08-04,delivered,99.2
899,992,2023-11-05,delivered,1139.39
900,2653,2024-05-14,delivered,352.54
901,2534,2024-05-22,delivered,218.52
902,5662,2024-11-22,delivered,129.37
903,6514,2024-12-26,delivered,247.44
904,8164,2023-07-17,returned,4227.29
905,2740,2024-12-07,delivered,248.7
906,7131,2024-11-11,delivered,384.22
907,1655,2023-04-04,delivered,1083.2
908,2325,2024-11-30,delivered,730.68
909,6255,2024-04-09,delivered,404.5
910,1612,2024-12-01,delivered,1321.81
911,7160,2024-10-01,delivered,856.88
912,2567,2024-02-11,delivered,61.87
913,5971,2023-12-22,delivered,2740.08
914,409,2024-09-28,delivered,159.36
915,3794,2024-10-13,shipped,766.87
916,6618,2023-09-15,delivered,3323.88
917,700,2024-06-19,delivered,69.83
918,3004,2024-10-29,delivered,2267.14
919,7770,2023-11-03,delivered,1909.56
920,3193,2024-07-09,delivered,5867.45
921,4451,2024-11-10,delivered,731.78
922,1649,2024-10-13,delivered,627.27
923,2987,2024-04-29,delivered,420.38
924,774,2024-12-27,delivered,742.6
925,7378,2023-11-28,delivered,720.42
926,7020,2024-01-10,delivered,7671.1
927,8978,2023-11-05,delivered,673.26
928,2324,2023-06-29,delivered,1818.85
929,8538,2024-12-09,delivered,4268.74
930,8798,2023-11-15,delivered,887.5
931,8979,2024-09-24,delivered,904.16
932,8860,2024-06-30,delivered,2591.75
933,6902,2024-08-16,delivered,5487.83
934,7142,2024-10-20,delivered,6162.67
935,3343,2024-11-21,delivered,1710.51
936,2939,2024-12-15,delivered,1202.15
937,5765,2023-09-16,shipped,815.91
938,7791,2023-10-15,delivered,1538.73
939,376,2024-11-29,delivered,1761.75
940,6013,2024-04-04,delivered,426.02
941,8696,2024-02-16,delivered,2195.51
942,1182,2024-08-12,delivered,1469.9
943,3911,2024-12-24,delivered,1123.68
944,2878,2024-08-07,delivered,2083.0
945,2980,2024-04-01,delivered,411.45
946,4278,2024-10-31,delivered,170.68
947,6785,2024-06-30,delivered,2024.89
948,2846,2024-12-01,delivered,80.2
949,2268,2024-02-01,delivered,317.71
950,4621,2024-08-09,canceled,6226.56
951,1803,2024-07-30,delivered,1616.77
952,4234,2023-09-18,delivered,294.06
953,774,2024-11-25,delivered,138.36
954,4243,2024-02-19,delivered,4341.92
955,7197,2023-10-31,delivered,666.26
956,6924,2024-11-16,delivered,5335.01
957,5618,2024-07-30,delivered,4005.6
958,6285,2024-08-04,delivered,447.78
959,7013,2024-10-24,delivered,3988.59
960,6675,2024-11-28,returned,4549.81
961,5688,2024-11-14,delivered,7338.38
962,246,2024-10-01,delivered,5615.21
963,2212,2024-01-29,delivered,4007.19
964,5663,2023-11-21,delivered,1172.48
965,7503,2023-03-20,delivered,207.19
966,8523,2024-07-24,delivered,5812.27
967,246,2023-08-18,delivered,7728.08
968,4182,2024-12-24,delivered,6253.8
969,1222,2024-11-19,delivered,3159.75
970,7170,2024-12-14,delivered,1133.78
971,6486,2024-11-13,canceled,4833.38
972,7624,2024-09-08,delivered,4149.76
973,6991,2024-03-05,delivered,108.47
974,3019,2024-02-23,shipped,560.81
975,5716,2024-06-04,delivered,218.56
976,5828,2023-10-02,delivered,200.7
977,2446,2024-10-10,delivered,402.29
978,2702,2024-09-25,delivered,232.67
979,7249,2024-06-20,delivered,3375.96
980,7544,2024-09-03,delivered,1598.14
981,1247,2024-08-20,delivered,1975.62
982,2782,2024-06-07,delivered,410.79
983,6491,2024-04-22,delivered,315.79
984,252,2024-08-14,delivered,1288.03
985,2711,2023-11-13,delivered,2149.43
986,8841,2024-12-23,delivered,526.96
987,7345,2023-09-11,delivered,418.89
988,6279,2024-06-12,delivered,714.69
989,5449,2024-03-21,delivered,52.38
990,6893,2024-02-21,delivered,1697.3
991,1902,2024-01-30,delivered,214.01
992,4567,2023-07-26,delivered,3860.42
993,2538,2024-07-06,delivered,1917.11
994,1612,2024-08-30,shipped,301.28
995,7766,2023-07-16,delivered,2421.87
996,5755,2024-09-27,delivered,321.95
997,6127,2024-02-16,delivered,368.41
998,2152,2024-04-27,delivered,1641.94
999,77,2024-01-11,delivered,454.5
1000,2621,2024-10-17,delivered,659.96
1001,7390,2024-01-08,delivered,272.12
1002,2507,2024-11-21,delivered,653.71
1003,2655,2024-09-03,delivered,218.38
1004,7320,2024-01-08,delivered,108.95
1005,1488,2024-04-04,delivered,2274.54
1006,2086,2024-08-10,delivered,2528.09
1007,7543,2024-11-23,delivered,2901.49
1008,397,2024-12-07,delivered,458.09
1009,5498,2024-07-25,delivered,2910.44
1010,6183,2024-05-22,delivered,1888.68
1011,6966,2024-01-31,delivered,331.42
1012,7986,2024-05-30,delivered,882.12
1013,8849,2024-09-21,delivered,5226.43
1014,2004,2024-11-26,delivered,8221.8
1015,759,2024-11-18,delivered,5427.81
1016,1508,2024-03-17,delivered,273.43
1017,1957,2023-06-22,delivered,979.28
1018,2735,2023-03-13,delivered,344.84
1019,840,2024-12-25,delivered,1635.33
1020,5824,2024-09-27,delivered,3874.02
1021,8753,2023-11-24,delivered,1634.62
1022,7996,2024-02-22,delivered,942.09
1023,1915,2024-02-23,shipped,1489.96
1024,3237,2024-09-07,delivered,392.88
1025,8900,2024-02-09,delivered,1148.99
1026,368,2024-07-16,delivered,728.43
1027,3392,2024-12-26,delivered,4038.89
1028,5558,2024-09-25,delivered,4706.23
1029,3923,2024-01-04,delivered,391.07
1030,1977,2024-11-26,delivered,85.63
1031,8274,2024-05-09,delivered,1064.74
1032,989,2024-10-22,delivered,465.84
1033,182,2024-07-31,canceled,103.31
1034,3186,2023-05-09,delivered,370.83
1035,5652,2024-04-16,delivered,5542.18
1036,6986,2024-05-10,delivered,4807.9
1037,4508,2023-11-13,delivered,3428.84
1038,3080,2024-11-10,delivered,3820.44
1039,323,2024-11-26,delivered,5419.97
1040,8448,2024-12-27,delivered,47.42
1041,8721,2024-06-15,delivered,294.03
1042,7316,2023-11-17,delivered,1252.27
1043,8104,2023-06-14,canceled,5069.58
1044,4287,2024-07-28,delivered,5063.2
1045,5604,2023-12-15,delivered,997.82
1046,3979,2023-04-20,delivered,2835.21
1047,376,2024-09-26,returned,2215.77
1048,7643,2024-08-28,delivered,351.08
1049,1968,2024-10-20,delivered,843.75
1050,8840,2024-08-06,delivered,201.65
1051,3523,2024-01-08,canceled,1518.31
1052,2812,2024-12-11,delivered,2038.47
1053,8660,2024-09-13,delivered,4827.56
1054,4289,2024-02-24,delivered,153.89
1055,1059,2023-07-03,delivered,126.81
1056,660,2024-01-30,delivered,99.33
1057,7911,2024-02-03,delivered,836.55
1058,6769,2024-07-31,delivered,521.07
1059,3504,2024-05-09,delivered,1880.25
1060,2127,2024-11-11,returned,211.18
1061,1252,2023-12-11,returned,151.17
1062,7523,2024-08-26,delivered,1835.08
1063,2263,2024-09-25,delivered,694.02
1064,3045,2024-08-31,shipped,2008.78
1065,5558,2023-07-22,delivered,121.97
1066,286,2024-11-13,delivered,1962.59
1067,7799,2024-02-10,delivered,173.25
1068,9000,2024-12-04,delivered,1830.83
1069,5264,2024-09-11,delivered,504.14
1070,8192,2024-11-22,delivered,1427.28
1071,5985,2024-08-29,delivered,549.22
1072,8488,2024-12-20,delivered,3616.13
1073,7401,2024-07-19,delivered,2203.2
1074,7063,2024-08-20,delivered,371.83
1075,3929,2023-12-24,delivered,5338.54
1076,7333,2024-09-12,delivered,2756.45
1077,2251,2024-09-10,delivered,1017.7
1078,3062,2024-06-08,delivered,4354.95
1079,984,2024-11-22,delivered,2583.87
1080,7093,2024-05-21,delivered,2483.73
1081,5292,2024-07-12,delivered,1254.8
1082,24,2024-10-23,delivered,2379.13
1083,6442,2024-11-26,delivered,124.99
1084,984,2024-09-28,delivered,403.53
1085,7239,2024-11-16,delivered,194.25
1086,3110,2023-11-12,delivered,156.19
1087,6990,2023-08-13,delivered,2117.6
1088,2164,2024-01-13,delivered,159.05
1089,4048,2024-03-25,delivered,2278.88
1090,1651,2024-09-10,delivered,2451.64
1091,3484,2023-05-07,delivered,914.74
1092,6722,2024-12-06,shipped,1493.83
1093,3878,2024-06-21,delivered,1107.51
1094,1886,2024-04-08,delivered,16203.39
1095,8209,2024-05-27,delivered,2004.99
1096,4019,2024-12-03,delivered,7167.63
1097,4516,2024-08-28,delivered,3327.22
1098,494,2024-02-10,shipped,1841.74
1099,4768,2024-03-13,returned,635.06
1100,7894,2024-11-23,delivered,553.9
1101,5741,2024-06-04,delivered,261.19
1102,4387,2023-12-22,delivered,5597.06
1103,4515,2024-01-14,delivered,2725.08
1104,5705,2024-08-04,delivered,1547.47
1105,388,2023-08-02,delivered,3025.59
1106,6863,2024-09-22,delivered,8324.05
1107,4943,2023-08-06,delivered,6172.61
1108,5553,2024-06-01,delivered,1425.45
1109,4672,2023-12-01,delivered,173.76
1110,602,2024-06-16,delivered,628.39
1111,5248,2024-03-12,delivered,253.52
1112,2047,2024-05-22,delivered,658.99
1113,5437,2024-07-22,delivered,2884.97
1114,4602,2024-11-26,delivered,3933.58
1115,1283,2024-03-10,delivered,1192.41
1116,1348,2024-07-21,delivered,225.18
1117,643,2023-04-30,delivered,4090.87
1118,2086,2024-09-28,delivered,2323.12
1119,3653,2024-06-10,delivered,1647.59
1120,8170,2024-02-12,delivered,216.62
1121,2182,2024-05-21,delivered,71.52
1122,8289,2024-06-21,delivered,377.22
1123,8841,2024-10-03,delivered,3379.89
1124,3269,2024-06-08,delivered,3362.03
1125,1725,2024-01-24,delivered,2975.14
1126,1686,2024-04-07,delivered,389.51
1127,8345,2024-08-15,delivered,3373.94
1128,6221,2024-08-12,delivered,224.97
1129,257,2024-04-28,delivered,1994.73
1130,3591,2024-08-20,delivered,537.31
1131,8395,2024-08-04,delivered,219.18
1132,8922,2024-04-09,delivered,209.1
1133,4731,2024-11-03,shipped,1023.56
1134,8124,2024-08-04,delivered,4282.97
1135,6926,2024-03-24,delivered,5335.49
1136,8183,2024-04-15,delivered,2398.63
1137,4620,2023-07-17,delivered,177.65
1138,2536,2024-07-05,delivered,1012.54
1139,7779,2024-09-04,delivered,1468.6
1140,4834,2024-10-29,delivered,1889.31
1141,8325,2023-10-06,delivered,6839.09
1142,7530,2024-10-25,delivered,931.51
1143,6333,2024-12-09,delivered,1889.61
1144,748,2024-11-15,shipped,1545.85
1145,2510,2023-11-09,delivered,2210.7
1146,2169,2024-03-28,shipped,790.7
1147,4910,2024-09-25,delivered,386.63
1148,3704,2024-11-15,delivered,3366.39
1149,1998,2024-12-03,delivered,249.45
1150,6737,2024-12-18,delivered,8014.54
1151,4849,2024-05-07,delivered,2324.38
1152,7604,2024-11-21,delivered,1260.82
1153,2050,2024-11-30,delivered,504.87
1154,7534,2024-10-27,delivered,588.77
1155,5006,2023-11-02,delivered,2588.32
1156,4182,2024-10-14,delivered,5933.57
1157,8520,2024-10-07,delivered,981.6
1158,5228,2024-03-09,delivered,1855.79
1159,6687,2024-02-28,delivered,1906.28
1160,3976,2024-07-24,canceled,392.27
1161,1664,2024-01-31,delivered,113.21
1162,4352,2023-09-25,canceled,128.97
1163,5622,2024-04-19,delivered,204.79
1164,6251,2024-07-12,delivered,6739.99
1165,630,2024-10-13,delivered,1134.73
1166,3528,2023-11-13,delivered,181.83
1167,4405,2024-12-08,delivered,140.32
1168,5580,2024-09-03,delivered,1653.83
1169,5964,2024-02-04,delivered,3250.13
1170,5772,2024-10-11,delivered,1153.06
1171,3541,2024-08-28,delivered,735.4
1172,5974,2023-12-31,delivered,1496.68
1173,2567,2024-04-18,delivered,48.51
1174,7290,2024-07-29,delivered,205.91
1175,539,2024-03-01,delivered,204.64
1176,1990,2024-10-28,delivered,1610.36
1177,1998,2024-12-03,delivered,3084.28
