customer_id,customer_unique_key,customer_city,customer_state,region,signup_date
274,f0ede303-aa53-419c-9fa4-bb9f5a856750,Silveira do Norte,RJ,Southeast,2023-01-07
275,4ffca6b1-99b4-49d4-89a2-14aef7e8f8e5,Caldeira Verde,GO,Central-West,2023-11-02
276,a81fdec3-279c-458a-b676-0ce581e5c9f6,Câmara de Caldeira,BA,Northeast,2024-03-05
277,5e187b24-8e67-4a01-986a-646059a1120e,Teixeira,PR,South,2024-07-13
278,cea60f4c-39e5-4ff0-92f8-37d447503f1d,Novais da Prata,BA,Northeast,2023-08-14
279,a867a096-edd8-47c8-9be7-173706b89231,Alves da Serra,MG,Southeast,2023-10-07
280,4f199ec0-c32d-4526-b3e4-110a45f50c52,Ferreira do Sul,MG,Southeast,2023-01-30
281,90fa6b57-24ac-4130-9eaf-528d2e709838,Azevedo Grande,RJ,Southeast,2024-11-15
282,07d924ce-f8c8-4fae-a217-8f84bdb025ff,Souza,RS,South,2024-02-19
283,6b7a2460-604e-46cb-b712-f2d187cdb6a1,Fernandes de Castro,RS,South,2024-04-23
284,530ac1c7-b8ba-4368-8fc7-77685ebbcca5,Aragão,DF,Central-West,2024-09-29
285,9e2aa4ac-c122-45b3-a84c-03d227d415b6,Rocha,PR,South,2024-02-08
286,a974d079-716f-4a0a-85a8-882914e286e5,Mendonça dos Dourados,PR,South,2024-11-09
287,c143f426-372f-471a-85ee-432d6a07f213,Ferreira,SP,Southeast,2024-10-20
288,ad9fb00d-4882-473c-9c63-45ab6e0ed1e8,Moura de Rios,MG,Southeast,2024-04-17
289,652ffb49-3873-457f-8ba0-78e84ef492c1,Abreu,SP,Southeast,2023-09-24
290,36136e15-f200-4261-8d29-d1ab345512f7,Teixeira,RJ,Southeast,2023-08-05
291,1eb74b56-53ff-43a2-8a19-35014169b9fc,Monteiro,MG,Southeast,2023-12-12
292,2112507c-2cfa-45b0-ae3f-683abf3c5140,Nascimento de Goiás,BA,Northeast,2024-01-24
293,ab05347f-d556-437d-8f08-81ee8011316b,Barbosa das Flores,RJ,Southeast,2024-03-07
294,6fac1673-0ad4-4230-bdf6-6ba5dc9c96de,Marques,SP,Southeast,2023-03-25
295,5024bdc6-dcb3-4df3-93ee-cdc6ebd14d2c,Oliveira das Flores,MG,Southeast,2024-07-06
296,4a1dab32-6aed-4dc7-a3e0-5309b5a1b949,Guerra,SP,Southeast,2023-12-25
297,2bffe17b-5324-41fc-b758-dce20556daea,Sales de Fonseca,SP,Southeast,2023-03-12
298,1b19d8b8-d830-4081-afcc-57dd168fae12,Lopes,BA,Northeast,2024-10-29
299,1422373f-8622-48d1-a683-e10796c044d0,das Neves Alegre,SP,Southeast,2023-02-01
300,2b0abedd-c774-44cb-9543-fc3c38b8f24e,Moraes,GO,Central-West,2023-07-24
301,828c37e7-87d5-47be-9d30-d990a21b0307,Vasconcelos,PE,Northeast,2024-09-28
302,f54e2019-ba35-444e-99e1-ac095970a859,da Costa,SP,Southeast,2023-05-10
303,328067a1-4187-422b-a57d-5e521a5165ca,Pereira,MG,Southeast,2023-04-28
304,a7cf705c-c257-4f73-829d-782b2722796e,Cavalcanti,PR,South,2023-08-12
305,7e7e7419-a0c1-4035-85d9-5f51f387e1bd,Sá de Nunes,MG,Southeast,2023-09-20
306,ae5ec365-72eb-4474-9458-054ec2874f06,Pires Alegre,BA,Northeast,2023-06-21
307,780b3657-117b-455b-b094-4bdb26a524e3,Pires de da Rosa,SC,South,2023-04-28
308,0e614bcd-9767-4900-8651-0367cbdc4318,Montenegro de Minas,BA,Northeast,2023-06-17
309,09a0a0f6-73b0-4091-b634-c1694f76e388,Freitas,MT,Central-West,2023-04-21
310,a508dc95-13a4-4492-897d-e16dd4ea120a,Pimenta,PR,South,2023-11-16
311,7674456f-626d-419d-81cf-325298159d6c,Machado,PR,South,2024-01-20
312,a6ded1d8-9258-47b7-8f50-1889e8b77f7b,Duarte,MG,Southeast,2023-07-23
313,269ed4c9-8059-4b93-b9c2-d2e49ae1a991,Machado,SP,Southeast,2024-10-04
314,d65e59dd-e62d-4d06-8f9b-85581a7f195b,Silva de Minas,SP,Southeast,2023-11-05
315,0a0537f0-2c2c-422b-a568-95c6812a1f9b,Santos,PE,Northeast,2024-09-06
316,86295b5d-707d-4251-bdb1-429e7010ed13,Fonseca,PE,Northeast,2024-08-02
317,632dbb5e-486b-46bf-aafd-e7d95f733a3e,Vasconcelos Alegre,BA,Northeast,2023-12-22
318,ca0ac6ac-0d67-438e-990f-0c5badcc3daf,Azevedo Alegre,PR,South,2024-11-08
319,62f5df2b-adaa-44ca-8ed6-ad5e18318aa3,da Cunha Grande,RJ,Southeast,2024-06-02
320,a9e27ba9-952e-4abb-94dd-5061555736f8,Ferreira,SC,South,2023-01-13
321,b2cf952d-a7f3-43b3-b7ba-f55e4f6b58c8,Cardoso de Minas,PE,Northeast,2024-05-16
322,a4bbf962-606e-4e1c-8f15-84494f40c22f,Cardoso do Galho,SP,Southeast,2024-01-06
323,6c645c15-aba3-41cb-a561-e1e917ec889c,Almeida da Praia,SC,South,2024-04-15
324,36d55494-f37f-450d-ae25-b5ee4f11d8dc,Vargas do Amparo,RS,South,2024-03-21
325,23377bbc-fffe-47c8-b9fe-b99c31274148,Barbosa,SP,Southeast,2024-06-18
326,19e45c6a-c9c2-4e69-982c-75654bb907ec,Ribeiro,MT,Central-West,2023-10-04
327,9e374f7a-c42c-4c39-a05b-46c556363094,Peixoto,SC,South,2024-07-05
328,2e4bebc4-2989-4880-a77d-1be96070b6a1,Silveira,BA,Northeast,2024-04-21
329,5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,Macedo,MG,Southeast,2024-08-29
330,bfa016c2-c09c-4506-88f1-096d9c4ffb46,da Conceição de Nascimento,SP,Southeast,2023-09-09
331,cf01f944-f731-4749-8f39-49a83d3a2582,Correia de Freitas,PE,Northeast,2023-03-30
332,fc043f08-9207-4158-b277-1f63ada58417,Martins de Vargas,RJ,Southeast,2024-04-06
333,80be7e35-61c2-445a-8733-230448223120,Castro do Oeste,SP,Southeast,2024-04-20
334,df7d0dd7-236e-4608-9acb-394acd1f5318,Aragão do Amparo,PR,South,2024-11-15
335,ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,Silva,RJ,Southeast,2023-01-30
336,1feae1e0-d9e6-44b3-8412-a335d88c656d,Barros da Serra,MG,Southeast,2023-11-29
337,836b15c7-e7c2-45da-b306-958845d5a68d,Lopes,SP,Southeast,2023-08-06
338,38d77b9a-e916-4a57-b248-23ab177a8a5f,Ferreira de Alves,RJ,Southeast,2023-09-22
339,808389c8-657e-41c9-8da2-3e5c6a36af18,da Costa das Flores,RJ,Southeast,2024-09-02
340,397b5f51-5ffa-46ef-94e4-180cfe9936a3,Dias,RS,South,2023-10-10
341,b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,Vieira Grande,PR,South,2024-06-13
342,eada79a3-4970-4d9a-89ce-3cfb2339ba19,Sampaio de Carvalho,GO,Central-West,2023-03-29
343,72d78bdd-7817-49ff-b49e-04ccc24369e7,Barros,SP,Southeast,2024-02-21
344,d5c0244d-3735-462d-8184-3b0304dd7054,Novaes,MG,Southeast,2023-09-04
345,871c0884-9bdf-40f2-ba2c-0f19f0b2a5d1,Camargo da Mata,RS,South,2024-10-23
346,0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Leão,RS,South,2024-04-03
347,750565f5-9f70-4368-8b3c-f8caa3925731,Camargo,BA,Northeast,2023-04-06
348,98c3e3ca-7ff4-4ec6-a7b7-b4c6d6312a80,Pires,RJ,Southeast,2024-02-19
349,b7f28572-3def-4849-9336-4f7e83efa9f3,da Rocha,RS,South,2023-11-10
350,5a5226e6-9d64-4932-8066-853d6de299a1,Oliveira,RS,South,2024-01-13
351,ab1021ce-aa14-4cd8-aff3-cde46aa42c9f,Moura,MG,Southeast,2024-06-27
352,f4124360-1153-4e99-9c50-8720f982f4e0,Gomes,RJ,Southeast,2024-07-17
353,a2bb522b-0b25-4279-b85a-c5d0df92a621,Freitas Paulista,RJ,Southeast,2024-04-09
354,c9dc72b8-5b6a-4102-8428-7378bf5023f4,Ferreira,SP,Southeast,2023-09-15
355,a0d572c8-a837-4e68-bba2-05ca3dba6da8,Vargas,SP,Southeast,2023-07-17
356,551ff086-c1b5-45ca-bc35-36df94f79dba,Aparecida,RJ,Southeast,2024-07-02
357,d0421dfa-56ab-487a-8bc7-8e815a304528,Vasconcelos,GO,Central-West,2023-07-09
358,b20507bb-fb16-4757-b6f1-86abaf475b49,Pires de Cirino,SP,Southeast,2024-05-10
359,b74eba93-1027-4b53-a285-b2efcfbe4fe9,Andrade de da Rocha,SP,Southeast,2024-08-26
360,33107475-ca86-4225-8b36-e356339b77a8,Dias,MT,Central-West,2024-06-21
361,65f202f9-83f0-4dc7-8f61-2217eef16694,da Cunha de Andrade,PR,South,2023-04-13
362,493e904d-30ec-4796-a59b-457fc0d7ac73,Vasconcelos do Norte,PE,Northeast,2023-10-31
363,45f18619-54f9-4429-a7de-02ccdda4f4a7,Freitas,SP,Southeast,2023-07-03
364,be4969ec-6667-43bb-a3b5-63606fdc0bad,Gomes de Fernandes,RJ,Southeast,2024-06-30
365,b12b6680-7f07-4cb9-afd3-40c0f945f2fd,Freitas de Moreira,SP,Southeast,2023-02-16
366,ba220065-1526-4718-8d18-0a824447ceab,Barros das Pedras,MT,Central-West,2024-07-20
367,2e326567-d284-454e-bebe-c0db9a3a6103,Duarte do Campo,RJ,Southeast,2023-05-10
368,4baf0f5e-a932-4094-93f2-8f11147f6570,Machado das Pedras,SC,South,2024-05-17
369,59fefbbc-71a3-4ad2-b094-6d2a2aa93b43,Aparecida de Siqueira,SP,Southeast,2023-01-13
370,9d66e815-5a41-43b3-a95f-176cdebac186,da Mota do Norte,PR,South,2024-04-25
371,67fd64c4-a334-458a-abd2-b5121335e5db,Moraes da Serra,MG,Southeast,2023-12-15
372,d942644c-248d-41ec-87f8-d4f0f3ea0184,Andrade de Cardoso,SP,Southeast,2023-02-22
373,a52964ff-c74c-4890-bc6a-3174113634a5,Fonseca das Flores,SP,Southeast,2024-05-04
374,9ae77eab-084a-4780-9136-f1f8f31046dc,Rocha,SP,Southeast,2023-03-08
375,5f3c44dc-5ef7-47b8-b2e6-195f732e2016,Teixeira de Barbosa,MG,Southeast,2023-03-17
376,5df06e8c-878a-4ed9-a33f-fc8292ec89af,Dias Paulista,PR,South,2023-02-24
377,06a241af-1d0a-47f7-b5e4-a4713fe68c9c,Monteiro,SP,Southeast,2024-07-30
378,8fc9c86b-e9dd-4bf5-a311-9aca848af440,da Luz,GO,Central-West,2023-03-29
379,723ef466-b43b-427f-82a2-59a6c6641285,Pimenta,PA,North,2023-05-02
380,ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,Costa de Campos,PR,South,2024-03-02
381,73b911d8-12f5-431a-9a52-d2ee22bf18f5,Silva,SC,South,2024-09-25
382,cf7dcb43-1679-442f-bf4c-96d671f2ce8f,Rios da Praia,SP,Southeast,2024-06-19
383,8acbbe09-8ccc-4cea-909f-d8eeb5a47200,da Rosa da Serra,RJ,Southeast,2024-03-29
384,b34191b8-ed65-42b4-b5a5-f8e6b6391f04,Vieira,RJ,Southeast,2024-08-25
385,1f119c0f-3967-460a-823d-d1075c8ac066,Vieira,AM,North,2023-11-09
386,7e7838c9-ca55-438b-bc9a-be10238d6f44,Fonseca,PR,South,2023-03-03
387,77a7e8b7-5e70-465f-9280-c5aa8dd4595b,Pimenta,SC,South,2023-04-12
388,4f2dad3f-10d4-4e39-9612-37c9e25df9a8,Silva do Amparo,GO,Central-West,2023-08-01
389,68d0a2a8-c4e7-47dd-a929-de738693fd9d,Cardoso,SC,South,2023-09-28
390,12fc7a87-a470-4d48-9128-b9b1f8ede0ca,Martins de Rodrigues,SC,South,2023-06-10
391,e0c1ff1e-20da-4972-9832-1ee48471b4b0,Vargas,SP,Southeast,2024-07-19
392,80bbae52-6ec0-4269-a108-4dd9f75d1e3c,Campos,SP,Southeast,2023-01-03
393,2a26f770-4ddb-4b36-a72c-058884a2576c,Duarte,MG,Southeast,2024-08-31
394,5894f7f1-39b8-4bb2-b596-ca7cef4afa88,Barros Paulista,MG,Southeast,2023-02-03
395,8d03f17a-f4d3-45c1-a293-19fa3240d7a1,Cardoso da Mata,SP,Southeast,2023-10-17
396,80a8a23d-17ea-4c83-8892-042f9d4b2bf9,Pastor,RS,South,2024-04-09
397,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,Nunes do Norte,SP,Southeast,2023-08-28
398,14cb0564-0743-4c3b-9d20-c3bfd342af08,Ramos,DF,Central-West,2024-10-02
399,a6b07458-43c0-4d43-93a7-4792c561b8dc,Vargas,PR,South,2023-07-22
400,a394ed54-9e3c-4a88-aaa5-6e6d92779574,Monteiro,MG,Southeast,2024-07-11
401,4a27ebf2-8baa-4744-a08d-d21be3954cb1,Mendes de Goiás,SP,Southeast,2023-06-02
402,67f5ae02-af5b-4f47-8eae-71cfce000af0,Marques de Minas,DF,Central-West,2023-05-26
403,7089fc6d-2877-45d9-8f56-75f8b048faa1,Mendes dos Dourados,SP,Southeast,2023-06-19
404,24c778a5-9b4e-464b-9716-dc2e343ada2a,Silva Alegre,BA,Northeast,2024-09-01
405,586a346a-dc5b-47d1-bcef-1972bbf483ce,Cardoso da Praia,BA,Northeast,2024-08-05
406,51b1943c-1b2e-4edb-8fc8-5fc083d5bceb,Martins,DF,Central-West,2024-03-25
407,3f779cae-7318-496d-8479-06121f5d988f,Brito,SP,Southeast,2023-11-08
408,6257a4a2-f204-4e89-8a4b-55630cf477ef,da Cruz da Serra,RS,South,2023-10-06
409,93e34c35-ef0a-473d-93d2-d56dd0401587,Correia da Serra,ES,Southeast,2024-05-20
410,7781321e-83c5-41cb-bef7-d9ea7f8e5483,das Neves de Monteiro,MG,Southeast,2024-09-04
411,64ab851b-f1fa-46e7-970d-750705eee1d4,da Costa de Cunha,SP,Southeast,2024-03-18
412,0cf0374c-0c74-4c0f-9a57-553995560a2d,Monteiro do Amparo,BA,Northeast,2024-09-10
413,d8e049de-0217-4a0e-8964-90ab4926ce5f,Lopes,SP,Southeast,2023-04-04
414,ba3df7ff-43b4-4ee5-a1e8-9e7e22498f66,Teixeira das Flores,SP,Southeast,2024-11-21
415,0d18ab95-668c-4477-8b95-017c5dae1201,Fonseca,PE,Northeast,2024-08-12
416,62e7c1a6-12d2-4a06-89e1-cd138da00495,Teixeira de Novaes,PR,South,2023-01-22
417,9f8cc29f-fd35-4c5f-9347-9a3b479bc637,Cardoso,PA,North,2024-11-19
418,5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,Novais da Praia,PE,Northeast,2024-08-13
419,9a3b0319-32f5-4510-a4ee-b4a6c14565c7,Montenegro do Norte,SP,Southeast,2023-06-29
420,b6adf48b-2314-40c8-89f6-44050b990034,Melo do Galho,MG,Southeast,2024-10-29
421,e4a4474c-9b33-43a4-a620-f9a974fd33d1,Duarte,MG,Southeast,2023-10-12
422,2999bbef-518b-4f21-9cf2-0859ee6e2e72,Pimenta da Mata,SP,Southeast,2024-08-22
423,d40ac5e9-81df-4517-961c-921097fe56c5,Santos de Nunes,MG,Southeast,2024-05-18
424,044251db-d0d4-4a67-b992-8faa4cbf131d,Farias do Campo,MT,Central-West,2024-04-26
425,4ec3f970-956d-40e4-aaa2-6216fada98f5,Peixoto,RJ,Southeast,2023-12-08
426,a7d4cf50-f791-41e5-83f9-cd6b797ebe87,Silveira,RJ,Southeast,2023-04-18
427,2ba6adb3-7afe-4114-9561-c8130d259caa,Casa Grande de Goiás,CE,Northeast,2023-12-04
428,b35556a5-f2bd-42f2-9293-f70508150147,Correia,MG,Southeast,2024-05-22
429,6b352f85-504e-4687-b0e7-e75604d9145e,Jesus,RJ,Southeast,2024-02-15
430,80773e33-690e-4e62-b432-3ec6b0c4a01c,Sousa de Siqueira,PE,Northeast,2024-07-17
431,84c86c46-2359-4fa4-b4ad-af890ff1aa9f,Novais,SP,Southeast,2023-04-01
432,7a768555-a987-4218-bf84-faef5336723b,Dias da Serra,RJ,Southeast,2023-11-28
433,57a2be4e-887b-43e5-a980-f80875ac824c,Rocha Paulista,SP,Southeast,2024-02-18
434,f5141058-3138-4975-bbf3-3a349c2dfa97,da Mota,CE,Northeast,2023-01-02
435,f1053252-3990-42c9-8c6a-70f48edec44d,Vargas da Mata,SC,South,2024-07-09
436,b47a1c5b-b0b3-4015-b510-2852b4746349,Dias de Mendes,MG,Southeast,2023-02-25
437,ef3a6f27-ef06-4ccb-8f7c-1d59594b2a3a,da Paz do Campo,SP,Southeast,2024-01-06
438,6133a34d-8b0e-4eb1-ad37-1d9e92cf6021,Ferreira Grande,SC,South,2024-05-25
439,f48f709c-49a2-4441-8ac4-de854a5b1aff,Ferreira,SC,South,2023-02-22
440,41a64fed-a7ed-48d8-b13f-8f8cec8be537,Cunha de Costa,SP,Southeast,2024-07-16
441,eedaa802-4568-4426-89e0-3e22d3f4a49b,Carvalho do Campo,SP,Southeast,2023-10-22
442,3d4196fe-963a-4617-bdab-07e79d9d028e,Aragão,MG,Southeast,2024-05-11
443,39c59df9-87f2-45d6-a7ba-26acab7a3d1c,Aragão,SP,Southeast,2024-10-07
444,b7a4c719-548e-4f6b-a9ce-1e4e19a692c9,Brito de Rodrigues,SC,South,2023-09-03
445,f6eab3a0-0153-4221-a331-0a28c550eca8,Jesus,RS,South,2023-11-15
446,e0decc3d-e172-4c83-af5e-4376a723fb72,Mendes de Rezende,PR,South,2024-07-19
447,4988e418-f6c3-4218-8183-6315330f8be1,da Paz do Norte,MG,Southeast,2023-08-19
448,a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,Nascimento,PA,North,2023-04-27
449,efc9909e-d9af-4e09-b91e-3d6ebd1a8f4b,Cavalcanti,MG,Southeast,2023-05-01
450,2d007d05-d66d-4627-a1da-ce6a6afa828c,Gonçalves,SC,South,2023-06-07
451,efc59738-2fb2-4e66-bed1-7aabc9b7c9bc,Andrade do Sul,ES,Southeast,2023-10-26
452,1b780ede-9a4f-4c0c-9165-f2ed4c636e95,da Paz dos Dourados,ES,Southeast,2023-10-07
453,8639bd41-8b15-4d94-a42d-0cd7fd359f6a,Carvalho de Montenegro,MG,Southeast,2024-05-09
454,cf0e6d2b-315c-467a-85d8-a6ad77d0359e,Farias,AM,North,2023-09-07
455,a5f60735-757b-4b29-bb2a-a1462999394c,Silva da Serra,MG,Southeast,2023-05-29
456,ca6fbff8-564c-4bd2-bc92-fd81039b058c,Nunes do Oeste,RJ,Southeast,2024-09-05
457,a383889a-db2c-4ac8-9c67-83932ced3c0d,Lima do Galho,ES,Southeast,2023-05-20
458,ab545a15-669d-41ff-9634-725b53f30073,Cirino,CE,Northeast,2023-10-10
459,52d78f10-7a3a-4e96-a3ff-23d3fb4fb88a,Abreu,BA,Northeast,2024-02-29
460,725d4259-3c4b-4eec-a231-ee7342c2d2eb,Farias da Mata,RJ,Southeast,2024-06-03
461,02ed73ce-92a8-4713-b90e-d44b951c25d5,Rezende da Praia,SP,Southeast,2023-01-03
462,aaf407f7-0fe7-4149-bc7e-5368b1594847,Martins,RJ,Southeast,2023-11-02
463,afa28559-67c9-4204-a8e3-33b64e8adc4b,Sales do Campo,PE,Northeast,2024-08-16
464,4b87959f-f0cd-4f05-aa87-855ea38295d3,Pimenta de Goiás,PA,North,2024-05-16
465,7a6a2107-2231-4050-b515-94943818cfd3,Marques,CE,Northeast,2024-04-02
466,5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf,Sampaio da Prata,PR,South,2023-12-20
467,899ac252-c1e1-494a-b888-3058e9ad0e9b,Teixeira,RJ,Southeast,2024-07-10
468,98874bfe-c136-4c65-ae2a-e3413f59e4f2,Moura,RJ,Southeast,2023-11-26
469,5c9deee0-b42a-4456-8736-5a84725e134d,Nunes,CE,Northeast,2023-09-02
470,8c32bdb2-d42a-495e-8fcf-601f1cb9b73a,Oliveira,PR,South,2023-08-28
471,53ff8461-2a1f-4b61-a65c-b9d989628f6e,Camargo de Rodrigues,CE,Northeast,2024-02-25
472,7d23d479-9549-4a82-b787-ef8d3495311e,Moraes,SP,Southeast,2024-04-29
473,741423b5-0e3e-45f2-8f06-71c7720b274b,Moraes,RS,South,2024-01-26
474,0ec7d662-905c-4bdd-b4f0-beae6a5943ce,Rocha de das Neves,RJ,Southeast,2024-11-10
475,41241bb4-655c-4508-8592-bfa5b928e23f,Souza,BA,Northeast,2024-10-29
476,0b981ccd-12b2-402d-940c-350337c86152,Ferreira de Minas,AM,North,2024-05-22
477,ef40d162-0f6c-49bf-be7e-e3628a89b0f0,Melo,MT,Central-West,2023-05-10
478,2e13418d-68ab-40ea-897e-c6d1081fc6dc,Vargas,ES,Southeast,2024-08-27
479,a55871e3-bab2-477d-ba74-0cc8a43afb7a,Freitas das Flores,RJ,Southeast,2023-04-13
480,e821e716-eac8-4da1-9e9f-6f5b72d35458,Garcia de Minas,CE,Northeast,2024-03-26
481,dfe2c0a0-a96b-4c42-b6d2-2a7baec76a82,Rezende,SP,Southeast,2024-04-12
482,2db0728d-1e5e-4e54-9907-7299dc3bbdd8,Moura Grande,SP,Southeast,2023-05-28
483,d5b6de85-3902-49d9-ba8d-ae42ba54e920,Sá,MG,Southeast,2024-11-01
484,76876c62-4c61-445e-ba7e-5d9405d1fb63,Nascimento das Flores,MT,Central-West,2023-03-18
485,75eb89c2-3f5c-42f3-bacb-43a3d2c7bffb,Cassiano Paulista,MG,Southeast,2023-09-29
486,b99b2b5a-e00d-449d-affa-20023040413c,Andrade,RJ,Southeast,2024-02-12
487,9d6b9b62-6b53-4a19-a902-b73fcf39f648,da Costa,SC,South,2023-12-03
488,980cb95c-19d4-4deb-9139-fa1234c1c3ea,Machado,CE,Northeast,2024-06-30
489,df495037-b40a-4181-ac09-bdb799086e47,da Cruz,RJ,Southeast,2023-11-21
490,705fddf5-66fa-4ca0-8b53-1932bd9419aa,Nogueira,SC,South,2024-05-14
491,c6ac1b04-dd1d-4cd1-811f-6bf5379ef467,Carvalho,CE,Northeast,2023-02-06
492,3bf2025f-4a0d-4b73-be54-ee4b80ff5173,Oliveira Alegre,SC,South,2023-08-29
493,24acb722-e052-4739-8d40-6f1b3ca5be29,Jesus,SC,South,2023-10-22
494,8e85140d-0f9a-4b70-8670-7cd64ceda164,Pires,PA,North,2023-04-03
495,7ee1011a-8e4c-4ab5-ad5d-0477adc29178,Ferreira,MG,Southeast,2023-04-11
496,61935990-abdd-4a8f-a4b0-5c89f10bce9c,Sampaio das Pedras,BA,Northeast,2023-04-13
497,605fb1eb-4cc5-4e0d-a633-20186883ac6e,Sá,MG,Southeast,2023-11-03
498,d96e684f-3db0-474e-b938-878a89b5aab0,da Rosa,DF,Central-West,2023-02-17
499,ce4758be-24f4-4c62-b523-c0dedb87d29c,Araújo de Novais,RJ,Southeast,2023-02-27
500,8eaa5841-6aa0-426d-b7c0-d5f769a53b4f,Gomes,RJ,Southeast,2024-01-19
501,548c1d84-340d-4049-8147-65063e2bf9c9,Machado,MG,Southeast,2023-09-08
502,891f6912-17ab-4863-9efe-ef4fd8ddbbc0,Aragão,PR,South,2024-08-02
503,9adf4709-ac75-4344-a08e-149e44b9e602,Barbosa,RS,South,2023-07-04
504,966be275-c2fe-4954-8dfd-9531302b7831,Mendes,SP,Southeast,2023-03-22
505,553d2625-e833-4da5-9e95-d6953579c143,Albuquerque do Oeste,SC,South,2024-01-27
506,bdd151b0-f64a-46ec-b0a5-648eefe9b3d0,Souza,SC,South,2023-09-04
507,ea18d32c-7a9a-4ef5-811b-d1c4ffe3f366,Sampaio,ES,Southeast,2024-08-20
508,6589ada1-345a-4934-b42a-2d939aba0f15,Novaes,SP,Southeast,2024-04-17
509,61730c48-4876-4153-8688-13fe52555c75,Nascimento de Rezende,SC,South,2024-04-15
510,5c11ab6d-42f5-43f5-8ef4-c34d5bf86f3c,Martins de Brito,SP,Southeast,2023-01-10
511,78308631-b8f0-488e-bb37-afaecd8563ca,Costela da Praia,DF,Central-West,2024-04-21
512,90019ed4-0bb4-41e7-a9f7-53f1501ba851,Sousa,DF,Central-West,2024-11-24
513,8da5d39b-42c2-4797-8426-fcc9255b30e2,da Rocha Grande,PR,South,2023-03-17
514,613d2de9-3ae2-4023-9472-0d2d32399ffb,Monteiro,MG,Southeast,2023-12-20
515,af521b94-f186-447a-a794-63208cf6e8b8,da Cunha do Amparo,AM,North,2023-11-03
516,bd5609c4-a446-4663-b93b-17fbf76d15fd,Marques de Cavalcante,SC,South,2024-03-10
517,2b54ff7a-5a28-47b2-8b83-83f2bb96f602,Silveira,RS,South,2024-04-12
518,eab9eb02-2f1d-4121-bd02-4c6d8bea75c1,Moura,PE,Northeast,2023-07-23
519,13075157-d8c1-48e7-96cd-315508a8ac7f,Teixeira,PA,North,2024-05-09
520,d7b102a9-2332-450e-a992-896e01a25ed1,Azevedo,SP,Southeast,2024-01-26
521,37fe032c-0257-4851-a6a9-e100b509109b,Freitas de Araújo,PR,South,2024-08-11
522,ef145064-aab0-4015-a342-2e509e2a7324,Ribeiro de Mendonça,RJ,Southeast,2023-10-30
523,8d388327-883f-43c6-81b1-58e90406ff44,Albuquerque do Sul,SP,Southeast,2024-11-05
524,892621df-4655-48b7-b8e1-9f568787ea21,Almeida do Galho,RJ,Southeast,2023-01-09
525,6e3a0ba8-ac8d-4c7d-b2a6-e468d02b1243,Caldeira,PR,South,2023-02-20
526,261e2555-863e-4f2a-98a8-06efeb053fc4,Correia,DF,Central-West,2024-05-23
527,d0b1e3eb-409e-4a80-86c5-d1d69ea9f508,da Mata das Flores,PE,Northeast,2023-10-21
528,67f1698c-f594-4a54-9f80-4eeb143a9aff,Nunes de da Cruz,BA,Northeast,2023-08-24
529,4ccb2355-39d1-47ff-b27e-1442fd7fe973,Rezende,SC,South,2023-12-27
530,c27437eb-a65f-4b8a-9bb4-4021fdde64af,Borges,SP,Southeast,2023-07-14
531,8d7dd772-608e-4f5c-a117-727067c0518b,Araújo de Porto,SC,South,2024-11-25
532,152aeaec-2bdf-4b41-b3ed-a8f1026b5383,Lopes de Ramos,BA,Northeast,2024-11-06
533,fa323f69-90db-4ad6-94ce-26bec8cce2c2,Moura,RS,South,2023-05-21
534,361f6d90-3ad1-4a33-8ae4-ac11eb4d8f42,da Mata de Aparecida,SC,South,2024-10-04
535,ecf32053-af36-48cc-9308-7974ec95b3ac,Nogueira Verde,SC,South,2023-11-13
536,edc3a1c3-2dea-4d2d-886c-405fa879d8f8,Almeida do Oeste,BA,Northeast,2023-02-04
537,d218c9d6-c093-4fb0-a4e9-bcfd9647ff9f,Barbosa da Mata,PR,South,2023-05-15
538,9112fbc0-3d8f-45f4-905f-9096299656e2,Rocha da Prata,SP,Southeast,2023-10-30
539,bd5ff093-c16f-4bcc-a243-bed754ec3f33,Vieira,RJ,Southeast,2024-03-01
540,1413d64d-b962-48a7-b076-a7dcfd0ce433,Aragão do Campo,SP,Southeast,2023-05-16
541,1375ee90-d6b3-41e4-bb6d-ca0d6fe5040b,Pereira das Flores,BA,Northeast,2024-01-10
542,07958c1f-538d-4b8c-8607-b1e9f80b2cea,Viana dos Dourados,PR,South,2023-10-07
543,8d93e14a-5b16-4158-ba67-470c7d98302f,Lopes da Serra,PE,Northeast,2023-09-21
544,614c721d-a921-4b4c-95fb-e976ae007b7e,Vargas,DF,Central-West,2024-05-08
545,3f175534-cc4d-4819-8b9d-fd589e5d9c7a,Barros,MT,Central-West,2023-10-30
546,b630794d-6147-4deb-a77b-06674499d0a6,Sousa,BA,Northeast,2023-12-13
547,1b46ebdc-5c56-49bc-9111-d31d63be441d,Abreu,PE,Northeast,2024-04-24
