payment_id,order_id,payment_type,installments,payment_value
929,929,boleto,1,4268.74
930,930,voucher,1,887.5
931,931,credit_card,4,904.16
932,932,boleto,1,2591.75
933,933,debit_card,1,5487.83
934,934,voucher,1,6162.67
935,935,voucher,1,1710.51
936,936,credit_card,1,1202.15
937,937,debit_card,1,815.91
938,938,voucher,1,1538.73
939,939,debit_card,1,1761.75
940,940,credit_card,1,426.02
941,941,boleto,1,2195.51
942,942,debit_card,1,1469.9
943,943,voucher,1,1123.68
944,944,credit_card,1,2083.0
945,945,credit_card,1,411.45
946,946,debit_card,1,170.68
947,947,credit_card,1,2024.89
948,948,boleto,1,80.2
949,949,boleto,1,317.71
950,950,boleto,1,6226.56
951,951,voucher,1,1616.77
952,952,debit_card,1,294.06
953,953,voucher,1,138.36
954,954,debit_card,1,4341.92
955,955,voucher,1,666.26
956,956,credit_card,3,5335.01
957,957,voucher,1,4005.6
958,958,debit_card,1,447.78
959,959,voucher,1,3988.59
960,960,debit_card,1,4549.81
961,961,debit_card,1,7338.38
962,962,debit_card,1,5615.21
963,963,credit_card,4,4007.19
964,964,debit_card,1,1172.48
965,965,debit_card,1,207.19
966,966,voucher,1,5812.27
967,967,credit_card,6,7728.08
968,968,credit_card,1,6253.8
969,969,voucher,1,3159.75
970,970,voucher,1,1133.78
971,971,boleto,1,4833.38
972,972,voucher,1,4149.76
973,973,debit_card,1,108.47
974,974,voucher,1,560.81
975,975,credit_card,1,218.56
976,976,voucher,1,200.7
977,977,debit_card,1,402.29
978,978,boleto,1,232.67
979,979,voucher,1,3375.96
980,980,boleto,1,1598.14
981,981,boleto,1,1975.62
982,982,voucher,1,410.79
983,983,boleto,1,315.79
984,984,voucher,1,1288.03
985,985,debit_card,1,2149.43
986,986,debit_card,1,526.96
987,987,voucher,1,418.89
988,988,debit_card,1,714.69
989,989,debit_card,1,52.38
990,990,boleto,1,1697.3
991,991,voucher,1,214.01
992,992,credit_card,3,3860.42
993,993,credit_card,1,1917.11
994,994,voucher,1,301.28
995,995,credit_card,1,2421.87
996,996,boleto,1,321.95
997,997,voucher,1,368.41
998,998,credit_card,6,1641.94
999,999,boleto,1,454.5
1000,1000,debit_card,1,659.96
1001,1001,boleto,1,272.12
1002,1002,debit_card,1,653.71
1003,1003,debit_card,1,218.38
1004,1004,voucher,1,108.95
1005,1005,credit_card,1,2274.54
1006,1006,boleto,1,2528.09
1007,1007,debit_card,1,2901.49
1008,1008,debit_card,1,458.09
1009,1009,boleto,1,2910.44
1010,1010,debit_card,1,1888.68
1011,1011,boleto,1,331.42
1012,1012,voucher,1,882.12
1013,1013,voucher,1,5226.43
1014,1014,debit_card,1,8221.8
1015,1015,boleto,1,5427.81
1016,1016,credit_card,1,273.43
1017,1017,boleto,1,979.28
1018,1018,boleto,1,344.84
1019,1019,boleto,1,1635.33
1020,1020,debit_card,1,3874.02
1021,1021,boleto,1,1634.62
1022,1022,debit_card,1,942.09
1023,1023,boleto,1,1489.96
1024,1024,boleto,1,392.88
1025,1025,debit_card,1,1148.99
1026,1026,voucher,1,728.43
1027,1027,voucher,1,4038.89
1028,1028,debit_card,1,4706.23
1029,1029,debit_card,1,391.07
1030,1030,voucher,1,85.63
1031,1031,boleto,1,1064.74
1032,1032,credit_card,2,465.84
1033,1033,debit_card,1,103.31
1034,1034,debit_card,1,370.83
1035,1035,credit_card,1,5542.18
1036,1036,credit_card,3,4807.9
1037,1037,voucher,1,3428.84
1038,1038,debit_card,1,3820.44
1039,1039,credit_card,1,5419.97
1040,1040,credit_card,1,47.42
1041,1041,credit_card,1,294.03
1042,1042,voucher,1,1252.27
1043,1043,boleto,1,5069.58
1044,1044,credit_card,3,5063.2
1045,1045,boleto,1,997.82
1046,1046,debit_card,1,2835.21
1047,1047,voucher,1,2215.77
1048,1048,voucher,1,351.08
1049,1049,debit_card,1,843.75
1050,1050,boleto,1,201.65
1051,1051,credit_card,1,1518.31
1052,1052,voucher,1,2038.47
1053,1053,credit_card,1,4827.56
1054,1054,debit_card,1,153.89
1055,1055,credit_card,1,126.81
1056,1056,voucher,1,99.33
1057,1057,credit_card,3,836.55
1058,1058,voucher,1,521.07
1059,1059,credit_card,4,1880.25
1060,1060,debit_card,1,211.18
1061,1061,voucher,1,151.17
1062,1062,boleto,1,1835.08
1063,1063,voucher,1,694.02
1064,1064,credit_card,10,2008.78
1065,1065,debit_card,1,121.97
1066,1066,voucher,1,1962.59
1067,1067,credit_card,1,173.25
1068,1068,boleto,1,1830.83
1069,1069,voucher,1,504.14
1070,1070,voucher,1,1427.28
1071,1071,boleto,1,549.22
1072,1072,boleto,1,3616.13
1073,1073,voucher,1,2203.2
1074,1074,credit_card,1,371.83
1075,1075,debit_card,1,5338.54
1076,1076,credit_card,6,2756.45
1077,1077,debit_card,1,1017.7
1078,1078,boleto,1,4354.95
1079,1079,boleto,1,2583.87
1080,1080,voucher,1,2483.73
1081,1081,boleto,1,1254.8
1082,1082,voucher,1,2379.13
1083,1083,credit_card,1,124.99
1084,1084,credit_card,1,403.53
1085,1085,debit_card,1,194.25
1086,1086,boleto,1,156.19
1087,1087,boleto,1,2117.6
1088,1088,debit_card,1,159.05
1089,1089,voucher,1,2278.88
1090,1090,credit_card,1,2451.64
1091,1091,credit_card,4,914.74
1092,1092,boleto,1,1493.83
1093,1093,voucher,1,1107.51
1094,1094,voucher,1,16203.39
1095,1095,credit_card,1,2004.99
1096,1096,voucher,1,7167.63
1097,1097,debit_card,1,3327.22
1098,1098,boleto,1,1841.74
1099,1099,debit_card,1,635.06
1100,1100,voucher,1,553.9
1101,1101,credit_card,1,261.19
1102,1102,boleto,1,5597.06
1103,1103,debit_card,1,2725.08
1104,1104,voucher,1,1547.47
1105,1105,debit_card,1,3025.59
1106,1106,debit_card,1,8324.05
1107,1107,boleto,1,6172.61
1108,1108,boleto,1,1425.45
1109,1109,credit_card,1,173.76
1110,1110,credit_card,6,628.39
1111,1111,credit_card,1,253.52
1112,1112,boleto,1,658.99
1113,1113,credit_card,6,2884.97
1114,1114,boleto,1,3933.58
1115,1115,boleto,1,1192.41
1116,1116,boleto,1,225.18
1117,1117,debit_card,1,4090.87
1118,1118,credit_card,1,2323.12
1119,1119,voucher,1,1647.59
1120,1120,voucher,1,216.62
1121,1121,voucher,1,71.52
1122,1122,boleto,1,377.22
1123,1123,credit_card,1,3379.89
1124,1124,boleto,1,3362.03
1125,1125,debit_card,1,2975.14
1126,1126,credit_card,10,389.51
1127,1127,boleto,1,3373.94
1128,1128,boleto,1,224.97
1129,1129,voucher,1,1994.73
1130,1130,credit_card,1,537.31
1131,1131,debit_card,1,219.18
1132,1132,credit_card,1,209.1
1133,1133,debit_card,1,1023.56
1134,1134,boleto,1,4282.97
1135,1135,boleto,1,5335.49
1136,1136,voucher,1,2398.63
1137,1137,credit_card,1,177.65
1138,1138,boleto,1,1012.54
1139,1139,voucher,1,1468.6
1140,1140,debit_card,1,1889.31
1141,1141,voucher,1,6839.09
1142,1142,boleto,1,931.51
1143,1143,debit_card,1,1889.61
1144,1144,debit_card,1,1545.85
1145,1145,voucher,1,2210.7
1146,1146,debit_card,1,790.7
1147,1147,credit_card,4,386.63
1148,1148,voucher,1,3366.39
1149,1149,debit_card,1,249.45
1150,1150,boleto,1,8014.54
1151,1151,boleto,1,2324.38
1152,1152,voucher,1,1260.82
1153,1153,voucher,1,504.87
1154,1154,debit_card,1,588.77
1155,1155,boleto,1,2588.32
1156,1156,voucher,1,5933.57
1157,1157,boleto,1,981.6
1158,1158,credit_card,1,1855.79
1159,1159,voucher,1,1906.28
1160,1160,boleto,1,392.27
1161,1161,boleto,1,113.21
1162,1162,credit_card,1,128.97
1163,1163,credit_card,1,204.79
1164,1164,voucher,1,6739.99
1165,1165,voucher,1,1134.73
1166,1166,debit_card,1,181.83
1167,1167,debit_card,1,140.32
1168,1168,debit_card,1,1653.83
1169,1169,boleto,1,3250.13
1170,1170,debit_card,1,1153.06
1171,1171,voucher,1,735.4
1172,1172,credit_card,6,1496.68
1173,1173,debit_card,1,48.51
1174,1174,debit_card,1,205.91
1175,1175,voucher,1,204.64
1176,1176,credit_card,4,1610.36
1177,1177,debit_card,1,3084.28
1178,1178,credit_card,10,4265.96
1179,1179,credit_card,4,1882.23
1180,1180,voucher,1,1214.06
1181,1181,voucher,1,350.2
1182,1182,credit_card,4,407.44
1183,1183,debit_card,1,5915.23
1184,1184,voucher,1,3924.69
1185,1185,debit_card,1,1842.34
1186,1186,voucher,1,933.77
1187,1187,credit_card,2,3212.56
1188,1188,boleto,1,5107.33
1189,1189,voucher,1,4271.76
1190,1190,voucher,1,7354.6
1191,1191,voucher,1,2413.85
1192,1192,voucher,1,637.11
1193,1193,debit_card,1,7886.16
1194,1194,voucher,1,4246.11
1195,1195,credit_card,1,156.72
1196,1196,credit_card,3,1208.67
1197,1197,credit_card,3,2009.09
1198,1198,credit_card,6,1200.44
1199,1199,debit_card,1,3220.85
1200,1200,boleto,1,4319.22
1201,1201,credit_card,4,329.44
1202,1202,voucher,1,5048.64
1203,1203,debit_card,1,3205.82
1204,1204,voucher,1,370.37
1205,1205,boleto,1,6119.42
1206,1206,voucher,1,858.87
1207,1207,voucher,1,1096.31
1208,1208,boleto,1,4193.55
1209,1209,voucher,1,4521.37
1210,1210,debit_card,1,2140.98
1211,1211,credit_card,1,982.47
1212,1212,debit_card,1,4569.84
1213,1213,boleto,1,5930.55
1214,1214,credit_card,4,1056.8
1215,1215,boleto,1,12518.11
1216,1216,debit_card,1,1039.27
1217,1217,boleto,1,671.88
1218,1218,debit_card,1,273.9
1219,1219,boleto,1,555.07
1220,1220,boleto,1,9481.08
1221,1221,credit_card,6,617.19
1222,1222,debit_card,1,158.8
1223,1223,voucher,1,5170.78
1224,1224,boleto,1,3361.54
1225,1225,voucher,1,232.75
1226,1226,debit_card,1,1476.8
1227,1227,voucher,1,245.66
1228,1228,credit_card,1,4393.22
1229,1229,credit_card,1,7939.94
1230,1230,debit_card,1,1663.12
1231,1231,boleto,1,229.77
1232,1232,voucher,1,2950.36
1233,1233,voucher,1,3268.01
1234,1234,voucher,1,1294.21
1235,1235,credit_card,1,1885.43
1236,1236,credit_card,4,1910.85
1237,1237,credit_card,1,610.94
1238,1238,credit_card,10,373.59
1239,1239,voucher,1,3067.28
1240,1240,boleto,1,172.28
1241,1241,credit_card,1,171.3
1242,1242,debit_card,1,1890.6
1243,1243,debit_card,1,1782.98
1244,1244,credit_card,1,1393.24
1245,1245,debit_card,1,848.24
1246,1246,credit_card,1,5528.93
1247,1247,debit_card,1,1194.87
1248,1248,boleto,1,1831.9
1249,1249,voucher,1,3695.77
1250,1250,credit_card,1,253.26
1251,1251,voucher,1,832.36
1252,1252,voucher,1,1409.66
1253,1253,voucher,1,710.67
1254,1254,boleto,1,888.05
1255,1255,debit_card,1,3720.7
1256,1256,debit_card,1,1794.08
1257,1257,credit_card,2,1668.62
1258,1258,voucher,1,378.97
1259,1259,boleto,1,5762.09
1260,1260,voucher,1,6890.49
1261,1261,debit_card,1,1120.23
1262,1262,debit_card,1,1462.16
1263,1263,boleto,1,10794.6
1264,1264,debit_card,1,310.39
1265,1265,debit_card,1,596.92
1266,1266,credit_card,3,2029.94
1267,1267,credit_card,1,162.31
1268,1268,voucher,1,270.13
1269,1269,credit_card,1,3179.32
1270,1270,boleto,1,700.27
1271,1271,credit_card,1,129.15
1272,1272,voucher,1,1681.83
1273,1273,credit_card,10,2002.52
1274,1274,voucher,1,187.35
1275,1275,debit_card,1,2819.5
1276,1276,credit_card,1,232.89
1277,1277,voucher,1,986.31
1278,1278,voucher,1,1274.93
1279,1279,debit_card,1,714.67
1280,1280,voucher,1,1673.15
1281,1281,debit_card,1,78.79
1282,1282,credit_card,1,1164.08
1283,1283,boleto,1,3525.67
1284,1284,voucher,1,507.52
1285,1285,credit_card,1,2101.17
1286,1286,credit_card,1,1981.35
1287,1287,boleto,1,1092.93
1288,1288,voucher,1,2599.01
1289,1289,debit_card,1,443.94
1290,1290,voucher,1,1292.23
1291,1291,credit_card,1,240.19
1292,1292,debit_card,1,502.48
1293,1293,credit_card,4,3598.26
1294,1294,credit_card,1,4296.67
1295,1295,voucher,1,794.19
1296,1296,debit_card,1,5039.57
1297,1297,voucher,1,940.28
1298,1298,voucher,1,383.14
1299,1299,credit_card,6,298.4
1300,1300,credit_card,6,4602.79
1301,1301,credit_card,4,1181.65
1302,1302,debit_card,1,265.68
1303,1303,debit_card,1,3705.46
1304,1304,credit_card,10,1342.26
1305,1305,credit_card,10,2474.56
1306,1306,voucher,1,751.94
1307,1307,debit_card,1,183.44
1308,1308,credit_card,1,541.56
1309,1309,debit_card,1,1246.55
1310,1310,debit_card,1,477.65
1311,1311,boleto,1,5819.61
1312,1312,voucher,1,2046.13
1313,1313,boleto,1,640.99
1314,1314,debit_card,1,342.33
1315,1315,debit_card,1,479.4
1316,1316,voucher,1,453.34
1317,1317,voucher,1,1442.23
1318,1318,debit_card,1,4072.99
1319,1319,boleto,1,1765.85
1320,1320,voucher,1,1749.79
1321,1321,debit_card,1,4034.44
1322,1322,debit_card,1,942.55
1323,1323,boleto,1,659.21
1324,1324,boleto,1,2783.71
1325,1325,boleto,1,1204.15
1326,1326,voucher,1,154.12
1327,1327,boleto,1,3238.8
1328,1328,voucher,1,4502.9
1329,1329,credit_card,1,3245.98
1330,1330,boleto,1,3729.3
1331,1331,credit_card,1,587.07
1332,1332,boleto,1,9294.83
1333,1333,voucher,1,329.01
1334,1334,boleto,1,385.69
1335,1335,credit_card,3,1925.59
1336,1336,boleto,1,2694.08
1337,1337,boleto,1,4839.91
1338,1338,credit_card,1,106.13
1339,1339,debit_card,1,369.56
1340,1340,voucher,1,2884.94
1341,1341,debit_card,1,238.62
1342,1342,voucher,1,1595.13
1343,1343,boleto,1,5443.41
1344,1344,credit_card,1,4140.39
1345,1345,debit_card,1,508.9
1346,1346,voucher,1,828.49
1347,1347,credit_card,10,1997.13
1348,1348,credit_card,10,482.82
1349,1349,debit_card,1,4731.88
1350,1350,credit_card,2,221.43
1351,1351,voucher,1,83.11
1352,1352,boleto,1,3216.44
1353,1353,boleto,1,189.26
1354,1354,credit_card,1,366.89
1355,1355,boleto,1,3200.01
1356,1356,voucher,1,193.83
1357,1357,credit_card,4,979.45
1358,1358,credit_card,1,3415.85
1359,1359,credit_card,4,4689.15
1360,1360,boleto,1,2632.31
1361,1361,voucher,1,765.63
1362,1362,boleto,1,277.52
1363,1363,voucher,1,2612.02
1364,1364,voucher,1,2938.8
1365,1365,voucher,1,256.67
1366,1366,debit_card,1,314.31
1367,1367,credit_card,1,12478.78
1368,1368,debit_card,1,44.72
1369,1369,credit_card,10,5718.12
1370,1370,credit_card,1,162.32
1371,1371,boleto,1,1521.0
1372,1372,credit_card,6,5767.58
1373,1373,voucher,1,5573.96
1374,1374,debit_card,1,1945.74
1375,1375,credit_card,10,3256.64
1376,1376,debit_card,1,14936.91
1377,1377,boleto,1,572.49
1378,1378,debit_card,1,787.08
1379,1379,boleto,1,526.28
1380,1380,debit_card,1,491.2
1381,1381,credit_card,10,3327.07
1382,1382,boleto,1,697.88
1383,1383,voucher,1,2206.99
1384,1384,voucher,1,2514.9
1385,1385,credit_card,2,518.83
1386,1386,credit_card,1,139.46
1387,1387,boleto,1,574.31
1388,1388,voucher,1,1444.21
1389,1389,boleto,1,1763.26
1390,1390,debit_card,1,402.7
1391,1391,credit_card,1,2688.4
1392,1392,credit_card,1,672.64
1393,1393,credit_card,1,2481.0
1394,1394,debit_card,1,1245.77
1395,1395,credit_card,1,5246.73
1396,1396,credit_card,1,1006.84
1397,1397,boleto,1,202.17
1398,1398,debit_card,1,3517.58
1399,1399,debit_card,1,135.71
1400,1400,credit_card,1,153.87
1401,1401,voucher,1,520.34
1402,1402,voucher,1,644.38
1403,1403,debit_card,1,1673.4
1404,1404,voucher,1,143.7
1405,1405,debit_card,1,1935.35
1406,1406,debit_card,1,607.64
1407,1407,boleto,1,2020.64
1408,1408,boleto,1,7121.82
1409,1409,voucher,1,504.32
1410,1410,boleto,1,2712.33
1411,1411,credit_card,6,3275.32
1412,1412,voucher,1,76.34
1413,1413,credit_card,2,6982.68
1414,1414,credit_card,4,1091.92
1415,1415,boleto,1,2740.52
1416,1416,boleto,1,1088.37
1417,1417,debit_card,1,1615.33
1418,1418,voucher,1,467.71
1419,1419,debit_card,1,2081.53
1420,1420,voucher,1,3775.65
1421,1421,debit_card,1,490.46
1422,1422,voucher,1,1214.66
1423,1423,credit_card,4,1252.35
1424,1424,credit_card,4,785.13
1425,1425,voucher,1,476.55
1426,1426,credit_card,10,733.58
1427,1427,boleto,1,93.65
1428,1428,debit_card,1,3064.67
1429,1429,voucher,1,403.05
1430,1430,credit_card,3,704.04
1431,1431,boleto,1,177.23
1432,1432,voucher,1,5293.92
1433,1433,debit_card,1,549.57
1434,1434,boleto,1,1789.64
1435,1435,debit_card,1,403.79
1436,1436,voucher,1,1378.88
1437,1437,credit_card,1,2913.36
1438,1438,boleto,1,336.07
1439,1439,debit_card,1,1619.92
1440,1440,boleto,1,249.64
1441,1441,boleto,1,3268.29
1442,1442,voucher,1,1392.92
1443,1443,credit_card,6,406.23
1444,1444,boleto,1,844.78
1445,1445,boleto,1,3075.66
1446,1446,debit_card,1,2355.38
1447,1447,credit_card,10,1886.7
1448,1448,boleto,1,2082.03
1449,1449,voucher,1,690.94
1450,1450,debit_card,1,2836.92
1451,1451,boleto,1,166.48
1452,1452,boleto,1,167.57
1453,1453,boleto,1,3607.27
1454,1454,voucher,1,230.16
1455,1455,voucher,1,1185.35
1456,1456,debit_card,1,3916.32
1457,1457,boleto,1,897.76
1458,1458,debit_card,1,850.19
1459,1459,boleto,1,1817.93
1460,1460,boleto,1,1834.19
1461,1461,credit_card,1,186.82
1462,1462,credit_card,1,280.56
1463,1463,debit_card,1,521.35
1464,1464,boleto,1,456.54
1465,1465,debit_card,1,535.11
1466,1466,credit_card,1,149.82
1467,1467,boleto,1,305.36
1468,1468,debit_card,1,3391.77
1469,1469,boleto,1,3619.54
1470,1470,voucher,1,1921.75
1471,1471,boleto,1,2488.71
1472,1472,debit_card,1,307.56
1473,1473,voucher,1,530.33
1474,1474,debit_card,1,2088.3
1475,1475,boleto,1,914.9
1476,1476,credit_card,1,38.66
1477,1477,debit_card,1,425.48
1478,1478,boleto,1,3460.5
1479,1479,voucher,1,423.76
1480,1480,debit_card,1,2238.64
1481,1481,voucher,1,541.59
1482,1482,credit_card,1,166.57
1483,1483,credit_card,1,6053.09
1484,1484,boleto,1,827.42
1485,1485,voucher,1,2756.52
1486,1486,voucher,1,460.85
1487,1487,credit_card,3,1640.61
1488,1488,boleto,1,7205.43
1489,1489,boleto,1,345.5
1490,1490,debit_card,1,4517.19
1491,1491,debit_card,1,2262.88
1492,1492,boleto,1,182.35
1493,1493,credit_card,3,379.35
1494,1494,boleto,1,1956.07
1495,1495,credit_card,1,145.14
1496,1496,debit_card,1,3640.35
1497,1497,debit_card,1,1096.35
1498,1498,boleto,1,2449.21
1499,1499,debit_card,1,361.5
1500,1500,credit_card,3,1606.19
1501,1501,voucher,1,583.73
1502,1502,credit_card,1,628.73
1503,1503,credit_card,1,908.86
1504,1504,debit_card,1,460.33
1505,1505,debit_card,1,5437.3
1506,1506,voucher,1,655.05
1507,1507,voucher,1,325.48
1508,1508,credit_card,1,85.05
1509,1509,debit_card,1,2003.15
1510,1510,debit_card,1,1767.0
1511,1511,debit_card,1,4073.06
1512,1512,voucher,1,97.22
1513,1513,credit_card,1,92.55
1514,1514,boleto,1,1797.55
1515,1515,debit_card,1,494.35
1516,1516,credit_card,1,1094.78
1517,1517,boleto,1,1023.67
1518,1518,credit_card,4,3556.89
1519,1519,credit_card,1,435.62
1520,1520,boleto,1,211.99
1521,1521,debit_card,1,2631.96
1522,1522,debit_card,1,907.4
1523,1523,debit_card,1,1758.64
1524,1524,voucher,1,2975.83
1525,1525,boleto,1,4882.47
1526,1526,voucher,1,475.51
1527,1527,debit_card,1,5251.26
1528,1528,boleto,1,523.53
1529,1529,boleto,1,359.8
1530,1530,voucher,1,3033.44
1531,1531,debit_card,1,798.72
1532,1532,voucher,1,250.53
1533,1533,voucher,1,85.93
1534,1534,boleto,1,939.62
1535,1535,voucher,1,5251.9
1536,1536,credit_card,3,4377.42
1537,1537,credit_card,4,311.11
1538,1538,debit_card,1,848.68
1539,1539,voucher,1,4613.6
1540,1540,voucher,1,2955.48
1541,1541,debit_card,1,3707.71
1542,1542,credit_card,1,622.32
1543,1543,credit_card,10,4795.81
1544,1544,voucher,1,1908.02
1545,1545,debit_card,1,419.44
1546,1546,credit_card,2,5818.49
1547,1547,boleto,1,2460.29
1548,1548,boleto,1,1990.76
1549,1549,credit_card,1,3045.29
1550,1550,debit_card,1,584.51
1551,1551,voucher,1,7309.16
1552,1552,voucher,1,413.62
1553,1553,credit_card,1,1948.95
1554,1554,voucher,1,223.02
1555,1555,debit_card,1,565.56
1556,1556,voucher,1,1926.73
1557,1557,debit_card,1,1141.75
1558,1558,voucher,1,541.62
1559,1559,boleto,1,3626.71
1560,1560,voucher,1,42.34
1561,1561,boleto,1,511.56
1562,1562,credit_card,1,4229.4
1563,1563,debit_card,1,1515.38
1564,1564,voucher,1,2952.73
1565,1565,voucher,1,1480.01
1566,1566,voucher,1,647.99
1567,1567,boleto,1,275.66
1568,1568,debit_card,1,343.23
1569,1569,boleto,1,204.58
1570,1570,boleto,1,474.83
1571,1571,voucher,1,2962.92
1572,1572,voucher,1,2567.42
1573,1573,boleto,1,129.5
1574,1574,credit_card,1,2385.36
1575,1575,boleto,1,360.17
